id,target,outcome,ice_low,delta_z,ice_mid,ice_high
4::DE::2240,social_norms_vax_avg,vax_willingness_T12,4.534322796692612,1.4617854521564433,4.603263918323974,4.6525075766320905
4::DE::2293,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.2078013366320635,2.8672479474478036,4.2078013366320635,3.3487660973784954
4::DE::2293,covid_perceived_danger_T12,vax_willingness_T12,3.0171519081478704,1.6171885383089024,3.4140350509759347,3.8109181938039987
4::DE::2293,fivec_pro_vax_idx,vax_willingness_T12,4.036818003930225,1.6500416510789493,4.264795780866009,4.492773557801793
4::DE::2293,institutional_trust_avg,vax_willingness_T12,3.9102944836612403,1.4944518075201283,4.158216861136926,4.356554763117475
4::DE::2293,social_norms_vax_avg,vax_willingness_T12,4.089616556692585,1.4617854521564433,4.158557678323947,4.2078013366320635
4::DE::2365,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.825729418538947,2.8672479474478036,4.825729418538947,3.9666941792853807
4::DE::2365,covid_perceived_danger_T12,vax_willingness_T12,4.03196313288282,1.6171885383089024,4.4288462757108835,4.825729418538947
4::DE::2365,fivec_pro_vax_idx,vax_willingness_T12,4.255784976199487,1.6500416510789493,4.483762753135271,4.711740530071055
4::DE::2365,institutional_trust_avg,vax_willingness_T12,4.032377810616752,1.4944518075201283,4.280300188092438,4.4786380900729865
4::DE::2365,social_norms_vax_avg,vax_willingness_T12,4.648452248629731,1.4617854521564433,4.717393370261093,4.766637028569209
4::DE::2427,covax_legitimacy_scepticism_idx,vax_willingness_T12,2.1240184268312845,2.8672479474478036,2.1240184268312845,1.2649831875777173
4::DE::2427,covid_perceived_danger_T12,vax_willingness_T12,2.1240184268312845,1.6171885383089024,2.520901569659349,2.9177847124874132
4::DE::2427,fivec_pro_vax_idx,vax_willingness_T12,2.408990648001015,1.6500416510789493,2.636968424936799,2.8649462018725833
4::DE::2427,institutional_trust_avg,vax_willingness_T12,2.1240184268312845,1.4944518075201283,2.3719408043069707,2.57027870628752
4::DE::2427,social_norms_vax_avg,vax_willingness_T12,2.1437158901545312,1.4617854521564433,2.2126570117858932,2.261900670094009
4::DE::2470,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.390726458760123,2.8672479474478036,4.390726458760123,3.5316912195065555
4::DE::2470,covid_perceived_danger_T12,vax_willingness_T12,3.5969601731039944,1.6171885383089024,3.9938433159320583,4.390726458760123
4::DE::2470,fivec_pro_vax_idx,vax_willingness_T12,3.9347709048885546,1.6500416510789493,4.162748681824339,4.390726458760123
4::DE::2470,institutional_trust_avg,vax_willingness_T12,3.845297228313613,1.4944518075201283,4.0932196057893,4.291557507769848
4::DE::2470,social_norms_vax_avg,vax_willingness_T12,4.252844215497398,1.4617854521564433,4.321785337128761,4.371028995436876
4::DE::2551,covax_legitimacy_scepticism_idx,vax_willingness_T12,2.4531178565146607,2.8672479474478036,2.4531178565146607,1.5940826172610936
4::DE::2551,covid_perceived_danger_T12,vax_willingness_T12,2.4531178565146607,1.6171885383089024,2.8500009993427247,3.2468841421707895
4::DE::2551,fivec_pro_vax_idx,vax_willingness_T12,2.7380900776843915,1.6500416510789493,2.966067854620175,3.194045631555959
4::DE::2551,institutional_trust_avg,vax_willingness_T12,2.2547799545341123,1.4944518075201283,2.5027023320097985,2.7010402339903474
4::DE::2551,social_norms_vax_avg,vax_willingness_T12,2.3822069885509745,1.4617854521564433,2.451148110182336,2.500391768490452
4::DE::256,covax_legitimacy_scepticism_idx,vax_willingness_T12,1.8178692435690929,2.8672479474478036,1.8178692435690929,0.9588340043155257
4::DE::256,covid_perceived_danger_T12,vax_willingness_T12,1.3557171471435898,1.6171885383089024,1.752600289971654,2.149483432799718
4::DE::256,fivec_pro_vax_idx,vax_willingness_T12,0.9588340043155257,1.6500416510789493,1.1868117812513095,1.4147895581870937
4::DE::256,institutional_trust_avg,vax_willingness_T12,1.0580029553058,1.4944518075201283,1.3059253327814861,1.504263234762035
4::DE::256,social_norms_vax_avg,vax_willingness_T12,0.8603466876992942,1.4617854521564433,0.9292878093306562,0.978531467638772
4::DE::2648,covax_legitimacy_scepticism_idx,vax_willingness_T12,2.2365976128200704,2.8672479474478036,2.2365976128200704,1.3775623735665028
4::DE::2648,covid_perceived_danger_T12,vax_willingness_T12,1.0912172938153137,1.6171885383089024,1.488100436643378,1.884983579471442
4::DE::2648,fivec_pro_vax_idx,vax_willingness_T12,1.0912172938153137,1.6500416510789493,1.319195070751098,1.5471728476868822
4::DE::2648,institutional_trust_avg,vax_willingness_T12,1.339139671291,1.4944518075201283,1.5870620487666862,1.7853999507472351
4::DE::2648,social_norms_vax_avg,vax_willingness_T12,1.0912172938153137,1.4617854521564433,1.160158415446676,1.2094020737547917
4::DE::2654,covax_legitimacy_scepticism_idx,vax_willingness_T12,5.130649622945342,2.8672479474478036,5.130649622945342,4.271614383691775
4::DE::2654,covid_perceived_danger_T12,vax_willingness_T12,3.94000019446115,1.6171885383089024,4.336883337289215,4.733766480117278
4::DE::2654,fivec_pro_vax_idx,vax_willingness_T12,4.560705180605882,1.6500416510789493,4.788682957541666,5.01666073447745
4::DE::2654,institutional_trust_avg,vax_willingness_T12,4.436466966013421,1.4944518075201283,4.684389343489108,4.882727245469656
4::DE::2654,social_norms_vax_avg,vax_willingness_T12,4.953372453036125,1.4617854521564433,5.022313574667487,5.071557232975604
4::DE::2657,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.0321229033477985,2.8672479474478036,4.0321229033477985,3.1730876640942314
4::DE::2657,covid_perceived_danger_T12,vax_willingness_T12,3.2383566176916707,1.6171885383089024,3.6352397605197346,4.0321229033477985
4::DE::2657,fivec_pro_vax_idx,vax_willingness_T12,3.519172905242285,1.6500416510789493,3.747150682178069,3.9751284591138534
4::DE::2657,institutional_trust_avg,vax_willingness_T12,3.9329539523575248,1.4944518075201283,4.180876329833211,4.3792142318137595
4::DE::2657,social_norms_vax_avg,vax_willingness_T12,4.022274171686176,1.4617854521564433,4.091215293317538,4.140458951625654
4::DE::2770,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.809914626640162,2.8672479474478036,3.809914626640162,2.9508793873865944
4::DE::2770,covid_perceived_danger_T12,vax_willingness_T12,3.413031483812098,1.6171885383089024,3.809914626640162,4.206797769468226
4::DE::2770,fivec_pro_vax_idx,vax_willingness_T12,3.2399701843007014,1.6500416510789493,3.4679479612364856,3.69592573817227
4::DE::2770,institutional_trust_avg,vax_willingness_T12,3.5124077736693384,1.4944518075201283,3.7603301511450242,3.9586680531255736
4::DE::2770,social_norms_vax_avg,vax_willingness_T12,3.7163516758547415,1.4617854521564433,3.785292797486104,3.83453645579422
4::DE::2851,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.200957008579036,2.8672479474478036,3.200957008579036,2.3419217693254684
4::DE::2851,covid_perceived_danger_T12,vax_willingness_T12,3.5978401514071,1.6171885383089024,3.994723294235164,4.391606437063228
4::DE::2851,fivec_pro_vax_idx,vax_willingness_T12,2.5740181220056293,1.6500416510789493,2.8019958989414135,3.029973675877198
4::DE::2851,institutional_trust_avg,vax_willingness_T12,2.6555277781325257,1.4944518075201283,2.903450155608212,3.1017880575887613
4::DE::2851,social_norms_vax_avg,vax_willingness_T12,3.138555680915888,1.4617854521564433,3.20749680254725,3.256740460855366
4::DE::292,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.302700297099364,2.8672479474478036,4.302700297099364,3.443665057845797
4::DE::292,covid_perceived_danger_T12,vax_willingness_T12,3.508934011443236,1.6171885383089024,3.9058171542713005,4.302700297099364
4::DE::292,fivec_pro_vax_idx,vax_willingness_T12,3.6757614105259586,1.6500416510789493,3.903739187461743,4.131716964397527
4::DE::292,institutional_trust_avg,vax_willingness_T12,3.9556089686334035,1.4944518075201283,4.203531346109091,4.401869248089639
