model,group,term,estimate,std_err,z_value,abs_z,effect_strength,significance,ci_low,ci_high,block,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high
B_COVID_MAIN_vax_willingness_Y,B_COVID,vax_convo_count_cohabitants,-0.016301908122578673,0.020418302929024194,-0.7983968197183444,0.7983968197183444,negligible,,-0.056321046488894785,0.02371723024373744,social_interaction_engine,0.9838302488700672,0.945235622594252,1.024000720513709
B_COVID_MAIN_vax_willingness_Y,B_COVID,vax_convo_count_friends,-0.02698309780094731,0.02028135577200701,-1.330438561616786,1.330438561616786,weak,,-0.06673382467172459,0.012767629069829974,social_interaction_engine,0.973377693608829,0.9354441603583987,1.0128494832361126
B_COVID_MAIN_vax_willingness_Y,B_COVID,vax_convo_count_others,-0.0534469828314788,0.02085226897807307,-2.5631255230632344,2.5631255230632344,moderate,*,-0.09431667902444385,-0.012577286638513742,social_interaction_engine,0.9479561976250397,0.9099945404229632,0.9875014768748465
B_COVID_MAIN_vax_willingness_Y,B_COVID,M_religion_missing,0.4517036386725047,0.30500855910258323,1.480953977165551,1.480953977165551,weak,,-0.14610215214501493,1.0495094294900242,controls_demography_SES,1.5709862999955975,0.8640694321302468,2.856249582500958
B_COVID_MAIN_vax_willingness_Y,B_COVID,colleagues_progressive_norms_nonvax_idx_missing,-0.07020191544653209,0.03856105642235201,-1.8205392164992498,1.8205392164992498,weak,,-0.14578019724015898,0.005376366347094791,norms_engine,0.9322055741969559,0.8643476683094051,1.0053908449404219
B_COVID_MAIN_vax_willingness_Y,B_COVID,exper_illness_missing,0.2381677646540846,0.055783726229316564,4.269484682235479,4.269484682235479,strong,***,0.12883367032118176,0.34750185898698743,health_history_engine,1.2689220552386744,1.1375009082693304,1.4155269420584033
B_COVID_MAIN_vax_willingness_Y,B_COVID,family_progressive_norms_nonvax_idx_missing,0.09836200411983448,0.055566418323361566,1.7701699531438133,1.7701699531438133,weak,,-0.010546174543840728,0.20727018278350967,norms_engine,1.103362134459435,0.9895092413751757,1.230314936793295
B_COVID_MAIN_vax_willingness_Y,B_COVID,friends_progressive_norms_nonvax_idx_missing,-0.02767215313225126,0.05492520348169753,-0.5038152137474069,0.5038152137474069,negligible,,-0.1353235737999124,0.07997926753540988,norms_engine,0.9727072135451352,0.8734332458445424,1.0832646086970028
B_COVID_MAIN_vax_willingness_Y,B_COVID,group_trust_vax_missing,0.04441859255108,0.06052953340288859,0.7338333876692374,0.7338333876692374,negligible,,-0.07421711291959582,0.1630542980217558,trust_engine,1.0454198682817455,0.9284700891047797,1.1771006021873964
B_COVID_MAIN_vax_willingness_Y,B_COVID,health_good_missing,-0.41005681084797935,0.30045649122549983,-1.364779336853208,1.364779336853208,weak,,-0.9989407125712337,0.1788270908752751,health_history_engine,0.6636125486737836,0.3682693377085687,1.1958139591458805
B_COVID_MAIN_vax_willingness_Y,B_COVID,income_ppp_norm_missing,0.11216246627100884,0.06710580691362121,1.6714271302241355,1.6714271302241355,weak,,-0.019362498433187686,0.24368743097520537,controls_demography_SES,1.1186945960211243,0.980823750719521,1.2759454471293104
B_COVID_MAIN_vax_willingness_Y,B_COVID,medical_conditions_c_missing,0.16791564103893689,0.09254495934814573,1.8144223329036593,1.8144223329036593,weak,,-0.01346914623415213,0.3493004283120259,health_history_engine,1.18283682355336,0.9866211568262814,1.4180751562781952
B_COVID_MAIN_vax_willingness_Y,B_COVID,minority_missing,0.08303338603952586,0.07149291371383977,1.161421205629951,1.161421205629951,weak,,-0.05709014998942981,0.22315692206848153,controls_demography_SES,1.0865780844815562,0.9445089180594068,1.2500167135545759
B_COVID_MAIN_vax_willingness_Y,B_COVID,severity_if_infected_avg_missing,-0.019519012422120327,0.07359114242147217,-0.26523589361245103,0.26523589361245103,negligible,,-0.16375500114936353,0.12471697630512286,stakes_engine,0.9806702500946669,0.8489499881747655,1.1328277905844757
B_COVID_MAIN_vax_willingness_Y,B_COVID,side_effects_missing,-0.11997803134842719,0.08545013298916734,-1.4040707387036717,1.4040707387036717,weak,,-0.28745721448135314,0.04750115178449876,health_history_engine,0.8869399213772297,0.7501686624396571,1.04864740893642
B_COVID_MAIN_vax_willingness_Y,B_COVID,side_effects_other_missing,-0.31368430724399887,0.08862813806246454,-3.5393308953745164,3.5393308953745164,strong,***,-0.4873922658632729,-0.13997634862472483,health_history_engine,0.7307496841310298,0.6142260457721107,0.8693787971598358
B_COVID_MAIN_vax_willingness_Y,B_COVID,social_norms_vax_avg_missing,-0.028131209803051314,0.08759413180732452,-0.32115404562636485,0.32115404562636485,negligible,,-0.19981255340246176,0.14355013379635914,norms_engine,0.9722607882851085,0.8188842357563998,1.1543646820403368
B_COVID_MAIN_vax_willingness_Y,B_COVID,trust_onlineinfo_missing,0.007302685057270892,0.03907980972512314,0.18686593175954572,0.18686593175954572,negligible,,-0.06929233452664862,0.0838977046411904,information_environment_engine,1.0073294146882035,0.9330538763418911,1.0875176401113478
B_COVID_MAIN_vax_willingness_Y,B_COVID,trust_social_missing,0.03695165604896449,0.03981884433990949,0.9279941862081797,0.9279941862081797,negligible,,-0.04109184476326468,0.11499515686119366,information_environment_engine,1.037642855870164,0.9597409787167608,1.1218680041963143
B_COVID_MAIN_vax_willingness_Y,B_COVID,trust_traditional_missing,0.10667241945679576,0.03703729519283053,2.880135250196262,2.880135250196262,moderate,**,0.03408065479406945,0.17926418411952205,information_environment_engine,1.1125697385791107,1.034668054301699,1.1963367555958742
B_COVID_MAIN_vax_willingness_Y,B_COVID,family_progressive_norms_nonvax_idx:fivec_collective_responsibility,0.020300427836904854,0.01773814049294393,1.144450730051449,1.144450730051449,weak,,-0.014465688681976813,0.05506654435578652,disposition_engine,1.0205078829532561,0.9856384367060671,1.0566109238293728
B_COVID_MAIN_vax_willingness_Y,B_COVID,trust_social:duration_socialmedia,0.03478651108702538,0.016586532330822867,2.097274487107915,2.097274487107915,moderate,*,0.0022775050902033647,0.0672955170838474,information_environment_engine,1.035398639072544,1.0022801005749573,1.0696115199516538
B_COVID_MAIN_vax_willingness_Y,B_COVID,1.0/2.0,0.5961188468689032,0.08127602854570071,7.3344977299636565,7.3344977299636565,strong,***,0.43682075811288046,0.7554169356249258,,1.81506058417216,1.547778625429941,2.128498785348101
B_COVID_MAIN_vax_willingness_Y,B_COVID,2.0/3.0,-0.00529111897651969,0.015526966576385305,-0.340769650690616,0.340769650690616,negligible,,-0.03572341425539208,0.025141176302352696,,0.9947228543378066,0.964907136137711,1.0254598809400204
B_COVID_MAIN_vax_willingness_Y,B_COVID,3.0/4.0,-0.26844035871671335,0.020810842510835818,-12.899062523631201,12.899062523631201,strong,***,-0.30922886052588666,-0.22765185690754003,,0.7645710214469403,0.7340127642548172,0.7964014732494229
B_COVID_MAIN_vax_willingness_Y,B_COVID,4.0/5.0,-0.08416883696747815,0.023611199878991147,-3.5647843988805574,3.5647843988805574,strong,***,-0.1304459383620773,-0.03789173557287902,,0.9192760352139211,0.87770394177885,0.9628171740984995
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,family_climate_harm,-0.04481896255076806,0.023505469592427077,-1.9067461032647355,1.9067461032647355,weak,,-0.09088883639162651,0.0012509112900903965,norms_engine,0.9561705688458261,0.913119210883966,1.0012516940059535
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,family_lgbt_adoption_rights,0.0719344114533315,0.02331743197246393,3.0850057389801946,3.0850057389801946,strong,**,0.026233084575339446,0.11763573833132356,norms_engine,1.0745848612930835,1.0265802005994775,1.1248343027129908
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,family_immigration_tolerance,0.04172731855008274,0.021907779947891424,1.9046803760733824,1.9046803760733824,weak,,-0.0012111411290132296,0.08466577822917871,norms_engine,1.0426101395409626,0.9987895920063973,1.0883532545527999
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,friends_climate_harm,-0.034452813379222645,0.023975215698049432,-1.4370178693335238,1.4370178693335238,weak,,-0.08144337266897886,0.012537745910533575,norms_engine,0.9661339272061659,0.9217849065950282,1.012616672957621
